,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,GEOID,Sub_geo,geometry
3703,5561820037,4504 MERLIN CIR,5/15/20,2020,5,2020-5,145000,1972,1344,107.8869048,13097080305,Douglasville,POINT (-84.7190868 33.7778297)
3739,6431820003,1175 HUEY RD,5/5/20,2020,5,2020-5,172400,1984,1744,98.85321101,13097080305,Douglasville,POINT (-84.7283524 33.7742651)
3787,0825182B007,8037 HUEY RD,12/4/19,2019,12,2019-12,44000,1899,864,50.92592593,13097080305,Douglasville,POINT (-84.732903 33.7603797)
3815,6471820014,6401 LINECREST DR,12/6/19,2019,12,2019-12,138400,1989,1188,116.4983165,13097080305,Douglasville,POINT (-84.7404322 33.7704711)
3846,7040130142,7712 AUTRY CIR 622,12/27/19,2019,12,2019-12,86000,2006,1128,76.24113475,13097080305,Douglasville,POINT (-84.7429544 33.7704746)
3898,200150089,8255 EUNICE ST,12/16/19,2019,12,2019-12,71500,1951,1934,36.97001034,13097080305,Douglasville,POINT (-84.7425132 33.7550648)
3929,5451820008,860 TERRACE MILL DR,12/6/19,2019,12,2019-12,180000,2005,1273,141.3982718,13097080305,Douglasville,POINT (-84.7166579 33.7823168)
3935,0017015D075,8289 MAX CT,12/5/19,2019,12,2019-12,70000,2001,1296,54.01234568,13097080305,Douglasville,POINT (-84.7461049 33.7541248)
3993,200150316,8228 EUNICE ST,2/22/23,2023,2,2023-2,285000,2001,1256,226.910828,13097080305,Douglasville,POINT (-84.7424724 33.7561948)
4012,7370130031,6649 VAIL PASS,2/17/23,2023,2,2023-2,326900,2002,1480,220.8783784,13097080305,Douglasville,POINT (-84.7449206 33.7674848)
4059,4581820018,4360 HIDDEN BRANCH DR,2/3/23,2023,2,2023-2,240000,1969,1524,157.480315,13097080305,Douglasville,POINT (-84.7145964 33.785775)
4083,6491820018,1281 HUEY RD,1/27/23,2023,1,2023-1,195000,1972,1080,180.5555556,13097080305,Douglasville,POINT (-84.7326378 33.7708791)
4084,7040130147,7712 AUTRY CIR 611,1/27/23,2023,1,2023-1,148000,2006,1503,98.46972721,13097080305,Douglasville,POINT (-84.7432176 33.7704215)
4108,5461820015,4821 CRINKLEPOINT CT,1/18/23,2023,1,2023-1,384200,2006,3182,120.7416719,13097080305,Douglasville,POINT (-84.7245158 33.7814557)
4135,7370130074,6617 KILLINGTON CT,1/10/23,2023,1,2023-1,285000,2003,1475,193.220339,13097080305,Douglasville,POINT (-84.7433293 33.7666773)
4139,7040130127,7712 AUTRY CIR 511,1/9/23,2023,1,2023-1,170000,2005,1503,113.1071191,13097080305,Douglasville,POINT (-84.7424156 33.7704528)
4145,6461820076,6395 CARDIFF LN,1/6/23,2023,1,2023-1,310000,1999,1545,200.6472492,13097080305,Douglasville,POINT (-84.7396161 33.7754411)
4146,7441820025,1506 MCINTOSH RD,1/6/23,2023,1,2023-1,200000,1982,1158,172.7115717,13097080305,Douglasville,POINT (-84.7247198 33.7652755)
4153,7441820027,1510 MCINTOSH RD,1/4/23,2023,1,2023-1,100000,1950,1308,76.45259939,13097080305,Douglasville,POINT (-84.7247198 33.7648403)
4221,7411820009,7817 CAMBRIDGE DR,7/31/18,2018,7,2018-7,145000,2000,1388,104.4668588,13097080305,Douglasville,POINT (-84.7348415 33.7648364)
4272,6451820019,7345 HUNTERS RIDGE DR,7/25/18,2018,7,2018-7,133000,1991,1322,100.6051437,13097080305,Douglasville,POINT (-84.7370452 33.7769854)
4273,6461820006,6325 HOLBORNE LN,6/18/18,2018,6,2018-6,97500,1993,1270,76.77165354,13097080305,Douglasville,POINT (-84.737943 33.7751523)
4277,7411820020,7872 NEWPORT DR,7/2/18,2018,7,2018-7,134000,2001,1356,98.820059,13097080305,Douglasville,POINT (-84.7357393 33.7638736)
4319,200150063,8179 CAMP ST,7/27/18,2018,7,2018-7,104000,1946,1169,88.96492729,13097080305,Douglasville,POINT (-84.7416563 33.7569436)
4333,7040130045,6517 SNOWBIRD LN,7/25/18,2018,7,2018-7,95000,2004,1577,60.24096386,13097080305,Douglasville,POINT (-84.7428843 33.7689615)
4337,7040130046,6519 SNOWBIRD LN,7/25/18,2018,7,2018-7,90000,2004,1577,57.07038681,13097080305,Douglasville,POINT (-84.7428211 33.7689072)
4393,6451820023,7370 HUNTERS RIDGE DR,7/11/18,2018,7,2018-7,130000,1995,1268,102.5236593,13097080305,Douglasville,POINT (-84.7359467 33.7763684)
4484,7391820035,7798 MOUNTAIN CREEK WAY,6/22/18,2018,6,2018-6,115000,1990,1052,109.3155894,13097080305,Douglasville,POINT (-84.7383204 33.768673)
4516,4541820009,770 PRICKETT RD,12/2/22,2022,12,2022-12,191000,1994,1392,137.2126437,13097080305,Douglasville,POINT (-84.7304543 33.7859516)
4525,7370130074,6617 KILLINGTON CT,11/4/22,2022,11,2022-11,220600,2003,1475,149.559322,13097080305,Douglasville,POINT (-84.7433293 33.7666773)
4582,6501820022,1236 HUEY RD,12/21/22,2022,12,2022-12,269900,2004,1081,249.6762257,13097080305,Douglasville,POINT (-84.7285157 33.7720961)
4592,7040130180,7712 AUTRY CIR 723,12/19/22,2022,12,2022-12,150000,2007,1128,132.9787234,13097080305,Douglasville,POINT (-84.7438342 33.7704883)
4688,7371820012,1412 HUEY RD,11/29/22,2022,11,2022-11,259600,1996,1278,203.1298905,13097080305,Douglasville,POINT (-84.7332499 33.7674235)
4708,200150065,8193 CAMP ST,11/22/22,2022,11,2022-11,130000,1942,1008,128.968254,13097080305,Douglasville,POINT (-84.7414115 33.756585)
4723,7040130152,7712 AUTRY CIR 616,11/18/22,2022,11,2022-11,145000,2006,1128,128.5460993,13097080305,Douglasville,POINT (-84.7429543 33.7704197)
4726,7040130082,6528 SNOWBIRD LN,11/18/22,2022,11,2022-11,252000,2004,1577,159.7970831,13097080305,Douglasville,POINT (-84.7424652 33.76935)
4737,5501820006,5157 GRESHAM RD,11/16/22,2022,11,2022-11,77000,1996,1216,63.32236842,13097080305,Douglasville,POINT (-84.7405794 33.7840922)
4751,7370130099,6564 SNOWBIRD LN,11/10/22,2022,11,2022-11,265000,2003,1332,198.9489489,13097080305,Douglasville,POINT (-84.7419624 33.7665974)
4755,7450130047,8068 YOUNGTOWN ST,11/9/22,2022,11,2022-11,219000,2003,1592,137.5628141,13097080305,Douglasville,POINT (-84.7420303 33.7596821)
4756,6441820084,1165 AUGUSTA WOODS DR,11/8/22,2022,11,2022-11,330000,2002,1531,215.5453952,13097080305,Douglasville,POINT (-84.7307196 33.7739743)
4798,4581820018,4360 HIDDEN BRANCH DR,4/13/18,2018,4,2018-4,144900,1969,1524,95.07874016,13097080305,Douglasville,POINT (-84.7145964 33.785775)
4815,6451820007,7439 HUNTERS RIDGE DR,4/13/18,2018,4,2018-4,150000,1993,1378,108.8534107,13097080305,Douglasville,POINT (-84.7371676 33.7749452)
4847,200150102,8203 COLQUITT ST,3/7/18,2018,3,2018-3,40000,1961,792,50.50505051,13097080305,Douglasville,POINT (-84.7441046 33.756656)
4879,7370130064,6616 KILLINGTON CT,3/27/18,2018,3,2018-3,129826,2003,1186,109.46543,13097080305,Douglasville,POINT (-84.7427748 33.7668043)
4908,6451820032,7460 HUNTERS RIDGE DR,3/7/18,2018,3,2018-3,129000,1992,1274,101.255887,13097080305,Douglasville,POINT (-84.7365147 33.7743517)
4957,7040130143,7712 AUTRY CIR 623,4/6/18,2018,4,2018-4,75000,2006,1128,66.4893617,13097080305,Douglasville,POINT (-84.7429017 33.7704743)
4983,0018015B016,8053 MALONE ST,4/27/18,2018,4,2018-4,94650,1971,1720,55.02906977,13097080305,Douglasville,POINT (-84.7480081 33.7600526)
4994,7370130098,6566 SNOWBIRD LN,4/25/18,2018,4,2018-4,152000,2003,1486,102.2880215,13097080305,Douglasville,POINT (-84.7419828 33.766446)
5003,5441820017,4354 MARONEY MILL RD,4/24/18,2018,4,2018-4,130000,1987,1093,118.9387008,13097080305,Douglasville,POINT (-84.7150863 33.78114)
5004,8261820003,6245 ELLIS ST,4/24/18,2018,4,2018-4,95000,1953,925,102.7027027,13097080305,Douglasville,POINT (-84.7363262 33.7592923)
5039,5461820043,4780 CRINKLEPOINT CT,4/13/18,2018,4,2018-4,181000,2006,2787,64.94438464,13097080305,Douglasville,POINT (-84.7233729 33.7819291)
5073,7411820059,6214 KIRKWOOD PL,4/2/18,2018,4,2018-4,140000,2000,1363,102.7146001,13097080305,Douglasville,POINT (-84.7361474 33.765806)
5189,5441820024,870 WESTGARD CT,3/5/18,2018,3,2018-3,122000,1987,843,144.7212337,13097080305,Douglasville,POINT (-84.7135231 33.7823772)
5245,7040130094,7712 AUTRY CIR 406,10/15/18,2018,10,2018-10,100000,2005,1550,64.51612903,13097080305,Douglasville,POINT (-84.742097 33.7699488)
5258,7040130089,7712 AUTRY CIR 401,10/9/18,2018,10,2018-10,105000,2005,1530,68.62745098,13097080305,Douglasville,POINT (-84.7421071 33.7696735)
5273,6471820008,7615 OAKVALE DR,10/11/18,2018,10,2018-10,122000,1987,1274,95.76138148,13097080305,Douglasville,POINT (-84.7414523 33.7706015)
5357,6451820020,7340 HUNTERS RIDGE DR,9/14/18,2018,9,2018-9,146900,1991,1282,114.5865835,13097080305,Douglasville,POINT (-84.7363515 33.7769123)
5383,7040130162,7712 AUTRY CIR 106,10/2/18,2018,10,2018-10,85700,2006,1560,54.93589744,13097080305,Douglasville,POINT (-84.7442027 33.7697474)
5420,5561820021,4409 MERLIN CIR,9/26/18,2018,9,2018-9,135000,1972,1104,122.2826087,13097080305,Douglasville,POINT (-84.7168008 33.7788635)
5425,6471820057,6314 MALONE RD,9/24/18,2018,9,2018-9,148000,1998,1480,100.0,13097080305,Douglasville,POINT (-84.7378614 33.772146)
5426,200150178,6305 BROWN ST,9/24/18,2018,9,2018-9,75000,1936,1207,62.13753107,13097080305,Douglasville,POINT (-84.7375584 33.7576808)
5568,7450130018,8012 GREEN ST,5/3/18,2018,5,2018-5,32000,1958,768,41.66666667,13097080305,Douglasville,POINT (-84.7443494 33.7607143)
5592,5491820004,4926 MARONEY MILL RD,5/21/18,2018,5,2018-5,130000,1984,1890,68.78306878,13097080305,Douglasville,POINT (-84.7332499 33.7837863)
5606,5431820021,4252 MARONEY MILL RD,5/31/18,2018,5,2018-5,115000,1986,1377,83.51488744,13097080305,Douglasville,POINT (-84.7110446 33.7821856)
5609,7401820013,7845 CAMBRIDGE DR,6/4/18,2018,6,2018-6,107000,2001,1186,90.21922428,13097080305,Douglasville,POINT (-84.7384327 33.7642929)
5624,7391820070,6341 LINECREST DR,5/18/18,2018,5,2018-5,105000,1990,1274,82.41758242,13097080305,Douglasville,POINT (-84.7386367 33.7690455)
5628,7040130029,6485 SNOWBIRD LN,5/18/18,2018,5,2018-5,88000,2003,1576,55.83756345,13097080305,Douglasville,POINT (-84.7441843 33.768949)
5646,7411820066,7814 CAMBRIDGE DR,6/14/18,2018,6,2018-6,142000,2001,1188,119.5286195,13097080305,Douglasville,POINT (-84.734311 33.7654667)
5648,5521820046,7206 BRITTANY WAY,6/14/18,2018,6,2018-6,143670,2001,1364,105.329912,13097080305,Douglasville,POINT (-84.7363107 33.7800873)
5692,7040130166,7712 AUTRY CIR 701,6/1/18,2018,6,2018-6,69000,2007,1140,60.52631579,13097080305,Douglasville,POINT (-84.7439322 33.770363)
5759,7401820048,6386 HARVESTER CIR,5/21/18,2018,5,2018-5,156000,2002,1155,135.0649351,13097080305,Douglasville,POINT (-84.7398201 33.7653965)
5795,7370130062,6612 KILLINGTON CT,5/14/18,2018,5,2018-5,103650,2003,1320,78.52272727,13097080305,Douglasville,POINT (-84.7427784 33.7671544)
5801,7381820035,1465 WYNSONG CT,5/11/18,2018,5,2018-5,172500,2004,1568,110.0127551,13097080305,Douglasville,POINT (-84.7354129 33.7675156)
5811,7371820014,1352 HUEY RD,5/9/18,2018,5,2018-5,92000,1950,986,93.30628803,13097080305,Douglasville,POINT (-84.7330535 33.7689563)
5839,200150143,8177 COLQUITT ST,5/2/18,2018,5,2018-5,107500,1900,1228,87.54071661,13097080305,Douglasville,POINT (-84.7440817 33.7570954)
5842,5511820042,7320 ESSEX DR,5/1/18,2018,5,2018-5,150000,1998,1439,104.2390549,13097080305,Douglasville,POINT (-84.7401057 33.7774202)
5846,6471820016,7641 MOUNTAIN CREEK WAY,5/17/19,2019,5,2019-5,148000,1989,1286,115.0855365,13097080305,Douglasville,POINT (-84.7401057 33.7699784)
5850,6491820018,1281 HUEY RD,5/30/19,2019,5,2019-5,80500,1972,1080,74.53703704,13097080305,Douglasville,POINT (-84.7326378 33.7708791)
5852,6441820084,1165 AUGUSTA WOODS DR,5/10/19,2019,5,2019-5,180900,2002,1531,118.1580666,13097080305,Douglasville,POINT (-84.7307196 33.7739743)
5871,6370130016,6571 BLUFFVIEW DR,5/28/19,2019,5,2019-5,259675,2018,2404,108.0178869,13097080305,Douglasville,POINT (-84.7432069 33.7764642)
5891,7040130098,7712 AUTRY CIR 202,5/1/19,2019,5,2019-5,97500,2006,1576,61.86548223,13097080305,Douglasville,POINT (-84.7437786 33.7697564)
5930,5461820007,4741 CRINKLEPOINT CT,5/30/19,2019,5,2019-5,182000,2006,2202,82.65213442,13097080305,Douglasville,POINT (-84.7222708 33.7814469)
5941,6370130047,7376 STONE BLUFF DR,5/29/19,2019,5,2019-5,244185,2018,2562,95.31030445,13097080305,Douglasville,POINT (-84.7421052 33.7787673)
5942,5521820028,7311 BATTLE PT,5/28/19,2019,5,2019-5,173000,2002,1907,90.71840587,13097080305,Douglasville,POINT (-84.736025 33.7786391)
5947,7371820007,1450 HUEY RD,5/28/19,2019,5,2019-5,170000,1972,1704,99.76525822,13097080305,Douglasville,POINT (-84.7331683 33.766419)
5954,0017015D080,8309 MAX CT,5/27/19,2019,5,2019-5,82000,2001,1296,63.27160494,13097080305,Douglasville,POINT (-84.7459213 33.7538123)
6025,7040130103,7712 AUTRY CIR 207,5/10/19,2019,5,2019-5,90000,2006,1576,57.10659898,13097080305,Douglasville,POINT (-84.7434494 33.7697417)
6047,5561820057,937 TERRACE MILL DR,5/8/19,2019,5,2019-5,180000,2005,1472,122.2826087,13097080305,Douglasville,POINT (-84.717209 33.7802299)
6077,8261820017,6224 ELLIS ST,9/16/21,2021,9,2021-9,118000,1956,1351,87.3427091,13097080305,Douglasville,POINT (-84.7354537 33.7597266)
6104,0017015D044,6670 HOKE CT,9/23/21,2021,9,2021-9,120000,1986,1070,112.1495327,13097080305,Douglasville,POINT (-84.7481031 33.7549106)
6188,5561820033,4495 MERLIN CIR,9/30/21,2021,9,2021-9,230000,1972,1343,171.2583768,13097080305,Douglasville,POINT (-84.7189644 33.7772588)
6213,7401820037,6408 HARVESTER CIR,9/30/21,2021,9,2021-9,240000,2002,1410,170.212766,13097080305,Douglasville,POINT (-84.7398609 33.7631785)
6240,4561820008,703 BEARDEN RD,9/27/21,2021,9,2021-9,290100,2004,1338,216.8161435,13097080305,Douglasville,POINT (-84.7208013 33.7869539)
6241,6370130051,7369 STONE BLUFF DR,9/27/21,2021,9,2021-9,355000,2018,2076,171.0019268,13097080305,Douglasville,POINT (-84.7419828 33.7792408)
6306,8261820009,6183 ELLIS ST,9/17/21,2021,9,2021-9,161100,1952,1144,140.8216783,13097080305,Douglasville,POINT (-84.7347191 33.7607835)
6313,6461820050,7365 ESSEX DR,9/16/21,2021,9,2021-9,235000,1997,1321,177.8955337,13097080305,Douglasville,POINT (-84.7414093 33.7768981)
6357,6461820015,6380 HOLBORNE LN,9/8/21,2021,9,2021-9,180000,1990,1296,138.8888889,13097080305,Douglasville,POINT (-84.7394936 33.7750007)
6382,7040130111,7712 AUTRY CIR 305,9/2/21,2021,9,2021-9,114499,2004,1550,73.87032258,13097080305,Douglasville,POINT (-84.7428127 33.7697263)
6490,7040130178,7712 AUTRY CIR 721,1/18/18,2018,1,2018-1,80000,2007,1503,53.22687957,13097080305,Douglasville,POINT (-84.743968 33.7704839)
6549,4581820015,4396 HIDDEN BRANCH DR,2/21/18,2018,2,2018-2,130000,1969,1710,76.02339181,13097080305,Douglasville,POINT (-84.7156578 33.7856028)
6561,7401820053,6309 NEW GATE DR,2/16/18,2018,2,2018-2,140000,2002,1268,110.4100946,13097080305,Douglasville,POINT (-84.7388815 33.7658788)
6588,5561820042,4454 MERLIN CIR,2/6/18,2018,2,2018-2,99000,1972,1654,59.85489722,13097080305,Douglasville,POINT (-84.7175356 33.7783292)
6595,7411820027,6299 REDCLIFF DR,2/5/18,2018,2,2018-2,139900,2001,1324,105.6646526,13097080305,Douglasville,POINT (-84.736229 33.7629804)
6602,7371820006,1447 HUEY RD,2/2/18,2018,2,2018-2,95000,1978,1440,65.97222222,13097080305,Douglasville,POINT (-84.7331479 33.7667446)
6603,6451820004,7455 HUNTERS RIDGE DR,2/2/18,2018,2,2018-2,128000,1991,1284,99.68847352,13097080305,Douglasville,POINT (-84.7370452 33.7743308)
6647,7391820011,7747 MOUNTAIN CREEK WAY,1/18/18,2018,1,2018-1,128000,1994,1230,104.0650407,13097080305,Douglasville,POINT (-84.7414523 33.7673374)
6669,200150148,8121 COLQUITT ST,1/9/18,2018,1,2018-1,109977,1926,1440,76.37291667,13097080305,Douglasville,POINT (-84.7440026 33.7584145)
6699,6431820004,1165 HUEY RD,9/25/20,2020,9,2020-9,143000,1975,2119,67.48466258,13097080305,Douglasville,POINT (-84.7280259 33.7745123)
6708,7040130164,7712 AUTRY CIR 108,9/15/20,2020,9,2020-9,110000,2006,1520,72.36842105,13097080305,Douglasville,POINT (-84.7440709 33.7697466)
6725,7370130093,6576 SNOWBIRD LN,9/25/20,2020,9,2020-9,160000,2003,1461,109.5140315,13097080305,Douglasville,POINT (-84.742554 33.7657739)
6728,5521820002,7325 HUNTERS RIDGE DR,9/21/20,2020,9,2020-9,167000,1991,1334,125.1874063,13097080305,Douglasville,POINT (-84.7372492 33.7773857)
6748,6461820010,6365 HOLBORNE LN,9/23/20,2020,9,2020-9,175800,1990,1248,140.8653846,13097080305,Douglasville,POINT (-84.7388163 33.7748396)
6826,6441820005,1180 AUGUSTA WOODS DR,9/22/20,2020,9,2020-9,197000,2002,1482,132.928475,13097080305,Douglasville,POINT (-84.7303523 33.7737411)
6853,6441820048,4935 HEDGEWOOD CT,9/16/20,2020,9,2020-9,150000,2003,1647,91.07468124,13097080305,Douglasville,POINT (-84.7324351 33.7734762)
6946,200150103,8190 COUSINS ST,10/6/21,2021,10,2021-10,90000,1906,1126,79.92895204,13097080305,Douglasville,POINT (-84.7446758 33.7567673)
6982,6451820033,7470 HUNTERS RIDGE DR,10/14/21,2021,10,2021-10,245000,1991,1281,191.2568306,13097080305,Douglasville,POINT (-84.7363107 33.7741689)
6987,7370130124,6551 SNOWBIRD LN,10/13/21,2021,10,2021-10,230000,2003,1486,154.7779273,13097080305,Douglasville,POINT (-84.7424724 33.7676419)
7011,0018015B018,8031 MALONE ST,10/1/21,2021,10,2021-10,159300,1973,1209,131.7617866,13097080305,Douglasville,POINT (-84.7479399 33.7605622)
7082,5441820027,840 WESTGARD CT,10/25/21,2021,10,2021-10,242000,1988,1182,204.7377327,13097080305,Douglasville,POINT (-84.7137126 33.7831259)
7083,5461820010,4771 CRINKLEPOINT CT,10/25/21,2021,10,2021-10,369000,2006,3055,120.7855974,13097080305,Douglasville,POINT (-84.7231075 33.7814609)
7149,7040130090,7712 AUTRY CIR 402,10/15/21,2021,10,2021-10,158500,2005,1530,103.5947712,13097080305,Douglasville,POINT (-84.7420971 33.7697288)
7180,6441820081,1135 AUGUSTA WOODS DR,10/12/21,2021,10,2021-10,250000,2003,1453,172.0578114,13097080305,Douglasville,POINT (-84.7308829 33.7745905)
7199,7381820033,4955 WYNFORD LN,10/7/21,2021,10,2021-10,255000,2004,1634,156.0587515,13097080305,Douglasville,POINT (-84.7359842 33.7676705)
7204,6471820021,6380 LINECREST DR,10/6/21,2021,10,2021-10,247000,1996,1226,201.4681892,13097080305,Douglasville,POINT (-84.7396161 33.7704799)
7235,7370130015,6673 BRECKENRIDGE DR,10/1/21,2021,10,2021-10,250000,2002,1320,189.3939394,13097080305,Douglasville,POINT (-84.7453286 33.7670669)
7270,5511820061,7358 STONE BLUFF DR,1/21/20,2020,1,2020-1,246485,2019,2382,103.4781696,13097080305,Douglasville,POINT (-84.7401873 33.7792514)
7276,6441820032,4913 THICKET RIDGE TRCE,5/24/18,2018,5,2018-5,145000,2003,1277,113.5473767,13097080305,Douglasville,POINT (-84.73286386 33.77522807)
7376,5511820050,6539 BLUFFVIEW DR,2/26/20,2020,2,2020-2,277780,2019,3156,88.01647655,13097080305,Douglasville,POINT (-84.7409626 33.7781965)
7382,0017015D009,8332 HWY 92 - DALLAS HWY,2/25/20,2020,2,2020-2,182500,1941,1623,112.4460875,13097080305,Douglasville,POINT (-84.7480633 33.7531238)
7384,5511820059,7362 STONE BLUFF DR,2/25/20,2020,2,2020-2,279485,2019,2556,109.3446792,13097080305,Douglasville,POINT (-84.7405546 33.779006)
7396,5571820005,4397 MARONEY MILL RD,2/24/20,2020,2,2020-2,95000,1974,1392,68.24712644,13097080305,Douglasville,POINT (-84.7160864 33.7796815)
7405,7370130065,6618 KILLINGTON CT,2/21/20,2020,2,2020-2,175000,2003,1552,112.757732,13097080305,Douglasville,POINT (-84.742758 33.766653)
7408,6461820071,6385 CARDIFF LN,2/21/20,2020,2,2020-2,170000,1999,1522,111.695138,13097080305,Douglasville,POINT (-84.7384327 33.7759565)
7435,7401820083,6387 HARVESTER CIR,2/14/20,2020,2,2020-2,165000,2002,1397,118.1102362,13097080305,Douglasville,POINT (-84.7395752 33.7649508)
7445,7411820052,6221 KIRKWOOD PL,2/13/20,2020,2,2020-2,169900,2001,1266,134.2022117,13097080305,Douglasville,POINT (-84.737086 33.7654107)
7493,7370130011,6665 BRECKENRIDGE DR,1/31/20,2020,1,2020-1,165000,2002,1292,127.7089783,13097080305,Douglasville,POINT (-84.7458183 33.767523)
7516,6370130020,6563 BLUFFVIEW DR,1/27/20,2020,1,2020-1,276640,2019,2387,115.8944282,13097080305,Douglasville,POINT (-84.7425132 33.7769569)
7518,5511820071,7343 STONE BLUFF DR,1/27/20,2020,1,2020-1,301695,2019,3259,92.57287512,13097080305,Douglasville,POINT (-84.740473 33.7806561)
7533,5511820060,7360 STONE BLUFF DR,1/23/20,2020,1,2020-1,240485,2019,2232,107.7441756,13097080305,Douglasville,POINT (-84.7403506 33.7791278)
7534,5511820062,7356 STONE BLUFF DR,1/23/20,2020,1,2020-1,254485,2019,2556,99.56377152,13097080305,Douglasville,POINT (-84.7400241 33.7794186)
7559,6370130049,7372 STONE BLUFF DR,1/16/20,2020,1,2020-1,279485,2019,2548,109.6879906,13097080305,Douglasville,POINT (-84.7416971 33.7788805)
7580,5451820046,4686 VERANDA CT,1/8/20,2020,1,2020-1,160000,2006,1373,116.5331391,13097080305,Douglasville,POINT (-84.7194542 33.7818924)
7587,5451820035,4643 REMINISCE WAY,1/6/20,2020,1,2020-1,214900,2019,1496,143.6497326,13097080305,Douglasville,POINT (-84.7187194 33.7829053)
7591,6451820065,7253 BRITTANY WAY,1/3/20,2020,1,2020-1,179000,2001,1494,119.8125837,13097080305,Douglasville,POINT (-84.7344538 33.7760264)
7616,6451820057,7258 BRITTANY WAY,8/17/21,2021,8,2021-8,201600,2002,1228,164.1693811,13097080305,Douglasville,POINT (-84.7338825 33.7755669)
7624,7401820025,7863 VARDEN CT,8/24/21,2021,8,2021-8,230000,2002,1412,162.8895184,13097080305,Douglasville,POINT (-84.7379838 33.7634468)
7629,6441820083,1155 AUGUSTA WOODS DR,8/31/21,2021,8,2021-8,269000,2002,1584,169.8232323,13097080305,Douglasville,POINT (-84.7307196 33.7741919)
7630,6471820028,6319 MALONE RD,8/27/21,2021,8,2021-8,231135,1987,1312,176.1699695,13097080305,Douglasville,POINT (-84.7382694 33.7714671)
